0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.04,0.068,-0.044,-0.016,-0.028,0.0,-0.072,-0.028,-0.048,0.076,0.02,-0.048,-0.084,0.056,4.4232035756073245,7.693440499697683,4.517053131844163,3.2659360461249287,6.658412356897344,4.118549649538054,4.0790455741023495,4.405193827033178,4.599046411070203,3.456051926659747,4.571323813680844
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,-0.016,-0.028,-0.06,-0.008,-0.06,-0.008,0.056,-0.052,0.008,-0.116,-0.02,0.032,0.068,0.072,4.543124195239333,4.142065343901547,5.2820857801469785,5.586332244996948,4.394607455516599,5.868677654141035,6.115477532968704,5.321727431497083,5.985530487908927,4.99174603370339,6.653809994249418
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.108,-0.112,0.02,-0.028,0.08,-0.012,-0.056,0.084,0.024,-0.036,0.008,-0.008,0.092,-0.04,0.052,5.53673672607889,5.618507560650695,5.7658132688535995,4.594417173839788,7.287914272443015,5.230918757691653,5.432341306800428,5.266824477194496,4.454325965730472,3.3503801184761715,5.725878088873313
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,-0.108,-0.044,0.052,-0.02,-0.04,-0.04,-0.024,0.072,-0.044,-0.036,0.02,-0.028,0.024,0.064,5.737767016831132,6.29423864484093,3.0091400421780934,5.452424792286629,6.076743992322219,4.2923664514493405,4.98352447285422,4.318605725292955,3.1669733600587486,4.718040883118115,6.297788154968271
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.016,0.048,0.044,-0.028,0.092,-0.004,0.008,-0.072,0.032,-0.072,0.028,0.012,0.012,-0.028,5.29555055525492,4.012621999939999,4.337064938668155,4.849133630837463,3.8029560662079307,5.788616298693271,3.363972729351608,7.379416938304303,5.513620403065781,6.482371220503262,6.675436847383146
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,-0.02,-0.016,0.044,0.056,0.04,-0.036,-0.04,0.092,0.012,-0.024,0.004,-0.04,0.08,-0.02,3.7061769655853474,3.9026639075314256,3.7001481806937995,4.638688772577292,5.69561978530783,5.53248318569301,4.806923225066086,4.863888943508698,5.422732560828701,4.8932798037629945,3.953262926540946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,-0.004,0.004,-0.004,0.06,-0.032,0.0,0.004,0.044,0.008,-0.016,0.024,0.008,-0.084,0.028,3.1425361041492597,4.6875157441579,4.2568371704871275,6.547145553311475,4.253178793880922,6.033890061160137,4.810350588233497,5.3630264763477875,2.5326082663474727,6.397820319185724,3.180528100408951
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,-0.024,-0.028,0.044,-0.088,-0.044,0.024,-0.036,0.096,-0.06,0.032,0.024,0.052,0.056,-0.004,4.356426509855379,5.725765302046517,6.150110444458841,4.330479094489203,5.368256564676765,4.858991164550822,4.908782220521884,4.715430761800601,3.0263844354687945,6.184639337384705,3.386030503741563
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,-0.052,0.02,0.084,-0.012,0.024,0.008,-0.032,-0.04,0.108,-0.012,0.02,0.02,-0.016,0.048,5.021105283821414,4.349495506933431,3.5843779949991292,6.248204369082015,5.102076510610221,5.6404253617956845,5.558759321343514,3.6448850472823637,6.341518338445152,4.355850433398029,4.656157307330771
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.076,0.036,0.008,0.032,0.06,0.004,-0.032,0.028,0.056,-0.048,-0.036,-0.044,0.008,0.0,0.004,4.601123627136934,5.320410037104194,4.148479136739631,5.0568746539021845,4.5934666747516655,4.004493827502625,5.9262592528563385,5.041056938157795,2.0241466800382244,3.743211254153235,6.740713911060002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.068,-0.012,0.008,-0.056,0.044,0.06,0.012,-0.076,0.056,-0.048,0.06,0.076,0.008,0.024,5.478310951130694,6.041834517118671,4.45142949596263,5.694595399323264,5.520818028130068,6.1225219369865185,3.223172664085663,3.9981014898605123,4.937957210698257,5.076551183272075,6.575479404964359
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.032,0.032,-0.028,0.06,0.028,0.052,0.012,-0.044,0.036,0.028,0.056,-0.104,0.0,0.032,6.646798019721789,5.35690344908885,6.358347135436565,6.621425849206408,4.087188953882298,5.9464323088455515,3.9367241648146583,5.59265610872939,5.042885727978119,3.496260224932226,7.158565655928172
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.012,-0.004,-0.052,0.004,-0.024,0.032,0.04,0.08,-0.044,0.012,-0.028,0.044,-0.032,-0.088,3.6987073704764017,4.804563801468628,5.636497369079716,5.101536014937125,5.01986883409709,5.446892253865523,3.599344974639478,3.709216018873204,3.448152647903017,7.183527218866622,4.8930428824708425
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,-0.024,0.012,-0.104,0.004,-0.072,-0.028,-0.004,-0.048,0.044,0.016,-0.028,0.032,-0.076,0.096,4.436094697266587,4.274523101077406,7.8591525233539175,3.8100509347792864,3.52555286467069,5.1822883066642005,3.473244065638286,5.642285388120835,5.745633593079922,3.8833493693771537,6.811631884720136
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.064,0.052,-0.012,0.08,-0.068,0.032,-0.044,0.024,0.06,0.024,0.048,0.02,-0.008,0.004,3.782312495876795,6.003710458306072,5.558178185952683,3.8704994086559275,4.716816914660233,6.497535163806269,4.638344503146826,5.153344222001256,5.018882844456061,5.388774050174859,5.004037519728312
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.028,0.02,0.004,0.02,0.032,0.024,-0.104,-0.008,-0.044,0.076,0.092,0.06,0.016,-0.088,7.161651276373712,4.317678014466019,7.420300164117673,4.950102807042701,6.462188696141432,5.536595202708589,4.319645391156422,6.151915195422459,4.2161193585235655,5.941412131125489,5.702101879401914
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.0,0.044,-0.04,0.092,0.032,0.012,0.064,-0.068,0.032,0.068,-0.088,-0.028,-0.04,0.028,5.621427501290496,3.9831199246007682,6.173222051392175,4.548861375048562,2.8239987554533443,4.136558381513983,5.245531272730522,5.838779469340681,4.155502719139568,7.085821684058836,4.20525147981333
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.052,-0.04,-0.036,-0.136,0.0,0.044,-0.016,0.004,0.052,0.056,0.036,0.024,-0.056,-0.02,7.028278724107443,6.112608645012607,6.73364025342593,5.826688481839047,4.773870232890339,5.3072794416881965,4.903180319920019,4.0170061110772215,6.116238983483423,4.006690876161926,4.585167310567901
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,0.004,-0.004,0.048,-0.016,0.02,0.012,0.048,0.056,-0.06,0.004,0.024,0.032,-0.012,0.084,4.757978086429892,6.346176989006619,6.599473534248072,5.378359286718792,4.492020520130107,4.708578577187116,4.997645305116681,5.818874982610553,4.55070203015283,3.89554756884501,5.849623965407255
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.036,0.04,-0.04,-0.052,-0.092,0.008,0.004,-0.048,0.032,-0.004,0.052,-0.016,-0.016,0.044,7.054711351724636,5.316017907993223,3.276880352151795,5.41593099527568,5.294363599058846,6.300676382194033,1.9867382934796707,5.637000489483757,6.19973996262777,4.4688935450067335,6.600730240111967
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.104,0.036,-0.084,-0.012,-0.02,-0.056,-0.056,0.0,-0.008,-0.004,-0.036,0.02,0.004,-0.024,-0.064,5.268371764097969,5.322879756397976,5.098424215678625,4.870074188699741,4.597240487870969,5.713876501112012,4.748492111277949,4.251777006194812,4.402681985263546,3.8783544293478283,5.90877058883649
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,-0.04,-0.084,-0.024,-0.068,-0.016,0.052,0.08,-0.068,-0.008,0.004,0.024,0.004,-0.104,0.036,4.282909946587882,5.254764438732268,4.874998716491421,5.904127054253462,6.352797869696618,3.194694822735559,4.602229688825718,3.8902159630123063,4.440128833997159,5.642927187888966,4.441012006808071
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,-0.032,0.0,0.068,0.028,0.012,-0.012,-0.02,0.004,-0.044,0.028,-0.104,-0.04,0.0,0.032,4.291636124564404,5.066058277240056,3.754178722503667,4.128579198001185,5.012317168221743,4.52543507080805,4.352310189341324,3.6101617581104497,5.109568790787755,4.305380852392038,5.041133041529415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.036,-0.036,0.036,0.028,0.032,-0.032,-0.052,-0.052,-0.024,-0.016,0.064,-0.048,0.036,0.028,3.7572354909023162,4.672813747015448,6.428629976887364,5.635615088809122,3.9279565493713635,4.883265221330459,4.636530250029724,5.228793711693571,3.099436216075541,6.750903063896287,4.4662523606887765
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.084,0.004,0.0,0.0,0.076,0.068,0.06,0.044,-0.056,-0.032,0.068,-0.028,0.056,0.0,5.919688331245361,6.391890559415536,4.914578705803622,4.43967426601888,4.3825986417249885,4.0899084031556185,3.8681703041814517,4.840470995121857,5.19372377164326,4.994625948325704,6.34680370798237
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,0.092,-0.004,0.004,-0.084,0.032,0.016,0.092,-0.028,-0.048,-0.016,-0.072,0.032,0.036,-0.028,3.2319451600871036,4.58475119093897,5.61072460653779,5.151945434309604,4.606258009633903,3.926151669492534,4.376133166657123,4.845481170405967,4.6491015723472815,4.854498952830948,5.2168061604122355
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,-0.004,0.048,0.06,-0.048,-0.024,0.004,-0.024,-0.02,-0.068,-0.056,0.052,-0.016,0.048,0.036,5.401063948101972,3.90760879976461,6.345540525699423,3.755728626055898,4.967730375448902,5.624266046615678,5.636786830483907,4.8663355431368815,6.23223570093573,4.570296827908228,4.842343314388191
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,-0.032,-0.064,-0.048,0.016,-0.056,-0.024,-0.052,0.004,0.004,-0.004,-0.004,0.036,-0.028,0.028,4.206887790317206,5.274979578789578,4.049181257635202,7.0442779619494935,4.43078972621223,6.085056784522614,3.6391238289338066,5.94753384017624,6.3022083452667434,2.952133864882282,5.195778993024482
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.044,0.06,0.032,-0.016,-0.004,-0.004,0.12,-0.008,-0.028,-0.028,0.0,-0.032,-0.012,0.068,5.115895731687,5.790411998552268,5.174975555722297,4.895773424719985,5.149534756714488,4.0699838183818535,3.3599965630580235,6.114027710567311,5.020400485874578,5.778981406892682,5.213053115569702
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,-0.048,-0.028,-0.08,-0.06,-0.04,0.06,0.0,0.012,0.016,-0.036,-0.024,-0.012,-0.024,0.052,4.861542168786242,5.113297865180242,4.604111225778569,5.167929525048576,7.224017709934666,4.834277168520985,5.068070468771593,6.120698622359078,2.9302608492631554,3.8874663951663275,5.3960279974817045
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.008,-0.04,-0.056,-0.008,-0.056,0.04,0.004,0.036,-0.028,0.004,-0.036,0.044,-0.068,0.012,5.161083657463062,5.5408219536421,5.6673679737486795,6.0881334228257,4.443573775420355,4.763824727268378,4.349151038796752,4.371337789128861,5.733387865636533,6.1212349951710445,3.505204000405177
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.008,0.06,-0.028,0.048,0.02,-0.024,-0.012,-0.024,-0.02,0.024,0.12,-0.084,0.032,0.028,6.2930276971581804,5.285245530877625,5.5369969861424115,6.374459470617341,5.3899291576138895,6.131668258221811,4.414305950372324,5.941874588729913,5.161792999039886,4.569565114010662,4.967791972998216
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,0.1,-0.06,-0.036,0.052,-0.056,0.088,0.02,0.02,0.024,0.032,0.064,0.08,0.052,-0.02,4.302137561177591,3.968624076588674,2.68943767677503,4.388937447962089,4.394435294046865,6.719209263932567,5.702602826679101,3.7956035192454287,6.559269934123151,4.1717476487285055,4.7774110754849675
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,0.004,0.048,0.036,-0.008,-0.048,0.052,-0.028,0.048,0.0,-0.004,0.032,0.084,-0.004,0.064,5.676152304095066,5.3487492572083415,4.569844723042392,5.858392419609654,5.303489147603823,3.8731728689713347,5.052250511703353,6.31377094111346,5.064586988389707,4.370462626500193,5.829191393688038
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06,0.004,-0.008,-0.092,0.04,-0.072,-0.028,0.0,0.028,-0.028,0.056,0.028,0.128,-0.056,0.052,6.23226217470832,5.825217300512539,3.295302263766554,6.097851901149315,5.762253488173007,2.964963877849724,6.2079576600571205,3.8748750001934704,4.6604079971987975,3.7355544645571683,5.336195411120562
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.016,0.028,-0.012,-0.016,0.092,0.0,-0.004,0.08,-0.004,0.072,-0.032,0.06,-0.016,-0.012,4.327402620356949,3.9972115749161947,5.2282375622795225,4.124735701742177,5.4174602663477565,3.8329927982974263,3.245439989771831,4.92988218009762,3.559923460425235,5.230388798900798,5.058138627252742
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.048,-0.04,-0.056,0.016,0.064,-0.056,-0.016,-0.056,0.056,0.08,0.032,0.008,-0.008,-0.048,3.955694281269123,5.160247559275672,3.639385359017622,2.5455226276942935,4.197372992651637,3.0660384994256407,5.219559259442519,5.765678411549439,4.2871946454536936,7.4309875413371245,5.670109310995775
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.08,-0.048,-0.044,-0.092,0.004,-0.044,-0.028,0.028,-0.028,0.028,0.056,-0.048,0.032,-0.024,4.646673984254499,3.6737002517837336,2.911734810161099,3.697784152841697,4.780711183388239,5.116518738561578,4.484805827941232,6.251104452858117,5.662963661852862,6.631976856865934,5.43900223841908
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.116,0.036,0.044,0.004,0.04,0.04,0.004,-0.052,-0.064,0.032,0.048,0.008,-0.036,-0.036,3.570140459654163,4.048747539876379,4.7937658188649985,5.7341799614823294,6.095326647955822,5.677660215480319,6.524162515970994,4.345203498867669,5.720305158942179,3.937597400218259,3.457811014182412
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084,-0.032,0.028,-0.012,-0.048,0.004,0.048,0.024,0.052,0.016,0.012,-0.02,0.024,0.092,-0.056,5.641112113006057,4.6811604941418175,4.794721532499189,3.847897798841214,6.496271292646111,4.991238986555401,6.343353224617336,4.918763571278477,5.590493909196713,5.156748462758291,5.262392045195678
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.064,0.02,-0.048,-0.052,0.032,-0.06,0.0,0.028,-0.024,-0.004,-0.008,0.004,-0.024,0.028,5.277126465995417,5.780743706062667,5.053285522261434,4.576333303569858,4.194742421413729,5.761136410423037,3.552856649687652,5.084710280749418,4.881207444982309,5.638478026953259,4.022908688139473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.052,-0.032,0.028,0.024,-0.056,-0.012,0.04,-0.012,-0.036,-0.04,0.02,0.016,-0.056,-0.108,5.333755907055098,5.355462963610533,4.454541102675852,4.442709480033669,4.139777164646351,4.886900024613642,4.188533089483901,5.056247978971161,5.724005459550923,4.340003778961158,6.013323350325093
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.016,-0.004,-0.036,-0.016,0.06,-0.056,-0.012,-0.04,-0.012,-0.032,0.08,-0.028,-0.072,0.004,5.51745325392593,5.151878027573363,5.244850340704959,5.667142851660194,4.1479542942902246,5.23128763822642,4.994710958396408,6.529817306612772,5.494456520379006,5.717465264685139,4.753416341700972
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,0.032,0.016,0.032,0.008,0.016,0.024,-0.06,0.068,0.044,-0.004,-0.036,0.052,0.012,0.068,4.723209876185688,3.3890728928400207,5.456555708614669,4.877621308955044,5.684670087465845,5.229665631068707,6.048067102072952,5.018834306306279,6.082591432405309,5.7101347185131415,5.384492191364504
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,0.04,-0.052,-0.02,0.048,0.028,0.008,0.024,-0.02,0.008,0.036,-0.02,-0.024,0.044,0.0,6.002544368852849,5.155646423642112,3.3448976070149343,4.568317691964313,6.106575974942174,4.7810173554179025,3.5469274494909655,4.529307479725014,4.631411718159669,5.502922938659908,5.398499404284515
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,0.02,0.064,0.056,0.02,-0.084,-0.024,0.024,0.004,-0.02,-0.008,-0.032,-0.02,-0.02,0.008,5.5397784794709395,5.769962189227816,6.635014914780942,6.306734191280847,5.3707115689049125,4.543818412582458,4.764389181973134,5.403122559642561,5.72816190758985,3.9716920897492587,5.088792168991856
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,-0.016,0.04,0.032,-0.032,-0.096,0.024,0.004,-0.02,-0.02,-0.004,-0.02,0.036,0.012,0.012,4.141650421499769,5.535551071343514,5.315876248160017,5.149318883450348,4.933402580482013,5.264954027626863,5.008686021465489,6.035739376001772,2.891663303511289,5.448409081351874,5.686238509186936
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.008,0.0,-0.028,0.044,-0.1,0.02,0.068,0.084,-0.012,0.036,-0.104,0.072,-0.032,0.048,4.674534657672786,3.775960146855081,4.491230010013442,4.886692836842683,5.562195614945689,5.113310442664361,5.8209691633704495,6.240581170651716,5.808853747864963,5.451128608446812,5.657416154272849
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,-0.056,0.04,-0.004,-0.036,0.076,-0.036,0.028,0.044,-0.012,-0.06,0.024,-0.04,-0.016,0.0,4.904010633173663,4.8345573131892365,3.3259551849873654,4.378266661206073,6.483959604693476,3.5278066193088042,3.8550872576206627,5.671259463122077,4.257722955946475,5.481211702461066,3.7379765254123916
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.072,0.008,-0.028,0.02,0.028,0.02,-0.008,-0.024,-0.048,-0.008,-0.1,-0.06,-0.004,-0.02,5.280233816240481,4.942009860910087,6.178004417363908,4.346366032363825,4.562589740610604,5.013213600788159,4.950422925900563,4.992662345221657,4.296214143366759,6.08197764558002,4.570582122636066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,0.028,-0.032,-0.012,-0.04,0.064,-0.012,-0.032,-0.036,0.044,0.072,0.068,-0.064,-0.056,-0.028,5.090551133486991,6.677600797179793,3.9252601786288044,5.610861805190151,5.515921231290519,4.974451049604985,5.0534886176212686,5.658583819294666,5.076477121782756,3.9989661568577004,5.534911018149574
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,-0.02,0.032,0.064,-0.004,0.076,0.024,0.084,-0.008,-0.04,-0.004,-0.004,0.04,-0.008,0.036,5.018921372073861,4.98692449532171,2.4968540345811276,6.9453760954936,4.165204984074032,5.044565551324403,4.313894915507188,4.366186745634446,6.305335876543612,4.527540559895744,2.411731620527897
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,-0.008,0.0,-0.004,-0.052,0.044,-0.036,0.032,0.032,-0.016,-0.016,0.036,-0.052,0.02,0.044,4.073378473300691,4.561377047537293,5.603249025577145,3.9478675453459044,4.211459698382499,4.263682948050077,4.734252588758868,5.3639890962847865,5.888102564748637,6.693076641389519,5.4491142259794385
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.028,-0.072,-0.06,0.04,0.008,-0.012,0.0,0.052,0.052,-0.048,0.004,0.0,-0.064,-0.044,5.9351163930338355,5.092954208570356,6.51653339943816,5.397653852090468,7.1131323359210405,5.704893871127954,4.579916141223185,5.569455547113033,5.828887173036196,6.482452539718815,5.04487857027659
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,0.028,0.024,-0.056,0.004,-0.012,-0.032,0.004,0.04,0.0,0.052,0.044,0.016,0.016,0.1,3.276744520419853,4.526760618767346,4.96913504195814,6.309978158803392,4.510650846158708,5.16386349813991,5.4746437498983,4.6390013217880455,4.787676659257509,6.487524908922091,5.377700974084144
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.068,0.012,0.016,-0.056,0.004,0.1,-0.032,-0.032,0.012,0.036,-0.016,0.08,0.012,-0.012,6.3549544553624235,4.557570007662511,4.433616605398422,3.889793264563703,6.318932956219692,5.362746827214776,5.322564126722131,5.346916032412321,5.5008149936809225,3.7019338327963007,6.426193750317611
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.112,-0.028,0.02,0.016,0.06,-0.04,-0.02,-0.032,0.02,-0.104,0.064,-0.004,0.024,-0.06,5.9314765602602435,4.205028294881221,3.3995053392468573,6.935245762445156,4.16639397195379,5.410743729278591,4.654196382147223,4.658099501409941,4.548650154825523,4.983533073554147,5.927558098604738
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,0.064,-0.06,-0.048,-0.028,-0.016,0.02,-0.028,0.064,-0.036,0.024,-0.044,0.032,0.004,0.0,5.0587037146565,5.872847825631012,5.987663520138385,5.1345232322401575,3.8949165918294493,4.489856596521974,4.957952402532168,5.332208169711426,3.3407381334431667,3.8788575875933424,4.4158977483984865
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,-0.02,0.06,-0.036,0.068,-0.008,0.016,0.076,-0.02,0.016,0.016,-0.032,-0.04,0.028,0.052,3.5779820446247976,5.055375330006165,3.7212906996351016,5.452063730388408,5.161068529963198,4.821246811313375,3.081947675995111,4.142113047672501,4.906235720139746,5.592841313724693,4.684696912783623
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.016,0.052,0.036,0.036,-0.012,0.024,0.016,-0.024,-0.08,-0.068,0.012,0.02,-0.028,-0.016,0.008,3.8055275049662476,4.492443719045535,3.6175683466710957,4.887489404570576,5.133849512569223,4.643880185773518,7.318352059770462,4.588886575241469,5.313311101638198,2.6012364266091694,5.868371154136092
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.076,0.048,0.036,-0.024,0.004,0.064,-0.06,-0.032,0.004,0.024,0.052,0.04,0.044,0.048,-0.02,4.880124260351974,4.28730978210874,6.618186785745125,4.291753294224977,4.191631753544529,5.174963396050815,6.312486246142106,5.551684417853988,4.584696355327748,5.285390641316706,5.700863681076209
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,0.024,0.0,-0.048,0.008,-0.072,0.096,0.056,-0.04,0.0,0.032,0.032,-0.096,0.016,-0.032,3.7223973237425874,5.693355755863116,5.1914828500224806,4.5674383845773265,5.934564418828456,4.602258733476783,3.6024183294567225,4.970499874686382,4.844376293221959,5.432180533603042,4.886713448276707
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.016,-0.076,-0.08,-0.012,0.024,0.02,0.02,-0.016,0.004,-0.008,0.028,0.032,0.092,-0.008,5.22785575651249,6.876113332512676,4.872252186447353,4.840411797190869,7.7322805919026605,7.280599752982527,6.573200421280875,4.630309670525776,5.899207445616039,3.8469245673784416,4.219493547114695
