0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.1744,-0.0536,0.02,-0.1264,0.0224,-0.0064,0.0872,-0.0176,-0.0168,-0.0136,-0.02,0.008,4.666767394158647,2.032817654013284,2.9245884018465462,5.188585778157062,5.4809670465027995
1.0,1.0,1.0,-0.1232,-0.0336,0.0768,-0.0776,-0.0232,-0.0016,-0.1968,0.0368,0.0128,-0.2704,-0.0064,0.024,4.951649263075861,0.5974663185100777,4.505840040838243,2.6224374160533377,6.952399778676044
1.0,1.0,1.0,-0.2472,-0.0768,0.1288,-0.1608,-0.028,0.0144,0.1248,-0.0104,-0.0184,-0.0184,0.0072,-0.0288,3.676952349578046,1.6082190315968004,6.4362584698466865,5.029645884049549,5.745555704566187
1.0,1.0,1.0,-0.0888,-0.1016,0.0576,-0.0248,-0.052,0.0032,-0.0192,-0.0368,0.0224,0.0056,-0.0312,-0.008,2.6782680658212383,3.7584630564648647,3.4900966438205066,4.74355900955473,5.623983769582105
1.0,1.0,1.0,-0.0224,-0.0032,0.1872,-0.5536,-0.0048,0.008,0.0128,0.0112,0.0144,-0.384,0.0048,-0.008,3.608724688248832,-1.9835280457649516,4.899640834108623,5.32040468065214,7.855884933050444
1.0,1.0,1.0,-0.0144,0.0224,-0.0144,-0.0408,-0.0968,0.0064,-0.0144,0.0184,0.0168,-0.0056,-0.0848,-0.0328,1.4715631879998614,6.158511435594773,2.24647851385813,6.185256502718195,3.1533686275429433
1.0,1.0,1.0,0.0056,-0.092,0.032,-0.0096,-0.0784,-0.0096,0.016,-0.112,-0.0176,-0.0152,-0.4576,0.0024,0.42916154926812844,7.382374394320352,2.424107582159683,8.020969567821595,7.368712693408776
1.0,1.0,1.0,-0.08,0.0088,-0.0344,-0.0168,0.0728,0.0112,0.02,0.0344,-0.0128,0.0072,-0.028,0.032,2.9186998854571238,4.242720529963581,9.122682009435298,6.336276581497587,5.863285913681383
1.0,1.0,1.0,-0.0736,-0.3856,0.0064,-0.0344,-0.0656,-0.0264,0.008,0.0936,0.0168,0.0024,0.048,0.0008,0.9360132412763682,5.9378135749968575,4.618722419980003,4.785870154835377,2.2120827674218755
1.0,1.0,1.0,-0.388,-0.0064,0.0648,-0.7216,0.004,0.0024,0.8888,0.0,-0.0136,0.1048,-0.0296,-0.0032,4.471911993725399,-1.5919617197420823,7.652260870651639,5.010043406283846,6.100528016482841
1.0,1.0,1.0,-0.0208,0.0216,-0.0088,0.0232,-0.0296,-0.016,-0.0144,-0.0328,0.0024,0.008,-0.004,0.0232,4.028139302838278,7.584148732786353,2.0399711675450494,4.310071846963003,3.1276922168744004
1.0,1.0,1.0,-0.0608,-0.0152,0.036,0.0,-0.0208,0.0304,-0.0072,0.0696,0.0256,0.0136,-0.016,0.0088,6.31514310797067,6.19287323366078,5.223656246508966,6.202506218429489,5.37300697795767
1.0,1.0,1.0,-0.48,-0.072,0.0704,-0.176,0.0016,0.0128,-0.1584,-0.044,-0.004,0.4992,0.016,-0.024,3.556673256169251,-0.9562057378912252,3.0785537243554453,4.040780221759224,4.925875464639751
1.0,1.0,1.0,-0.1376,0.108,-0.1064,-0.0728,0.6968,-0.072,0.0232,0.6032,0.0376,0.0024,0.144,-0.0248,-0.08512222527505164,2.7001538289646754,0.04418652158101999,4.205403231594511,6.431992509958311
1.0,1.0,1.0,-0.024,-0.128,0.0432,-0.0168,-0.06,-0.008,-0.0072,-0.008,-0.0312,0.0048,-0.008,-0.0224,2.707239839162653,5.059168610860089,5.701140147334737,6.925749317234962,6.3305731521991735
1.0,1.0,1.0,-0.0704,-0.0344,0.6056,-0.3232,-0.5216,0.1664,-0.0552,0.0656,-0.0808,-0.7432,0.1208,-0.1008,0.4726222232934636,-2.0781695037521963,5.058678362600568,5.759826928641892,7.5955910926706895
1.0,1.0,1.0,-0.16,-0.124,0.0744,-0.016,0.0232,0.0168,0.0272,-0.0056,0.0488,0.0296,-0.0128,0.012,3.3038768767162954,2.681075692060136,3.0205201764837075,4.033732118018952,5.219914132992114
1.0,1.0,1.0,-0.32,-0.1448,0.116,-0.024,0.0216,-0.004,-0.0416,-0.0368,0.0416,0.0776,0.0112,0.0008,2.5090970556006607,1.3258991041919501,3.4546169679639513,4.199279729565658,4.522509386260849
1.0,1.0,1.0,-0.0384,-0.1696,0.0048,-0.0464,0.0064,0.0048,-0.0136,-0.0144,-0.0056,0.0272,0.0088,-0.0216,4.093278532470854,4.312073407244829,6.076201405442653,3.891251642529355,1.5712551767773815
1.0,1.0,1.0,-0.0752,-0.1032,0.0232,0.0248,0.0216,-0.0368,0.0288,0.004,0.0072,0.0176,-0.028,0.0056,4.137235024232328,5.478451869586088,8.608435413488172,4.345350039968424,3.4486566093013247
1.0,1.0,1.0,-0.036,-0.1464,0.1408,-0.0528,-0.0968,0.0248,-0.0016,-0.04,-0.0032,0.0216,-0.0784,-0.0008,1.0635658682329634,3.4156806350355438,6.285763261755791,4.054180062785226,6.674594871310552
1.0,1.0,1.0,-0.1064,-0.0544,0.0104,-0.0384,-0.0152,-0.0152,0.0472,-0.0152,0.0176,-0.0048,0.0048,0.0144,5.774763435744356,3.2458430232083653,5.151300734303579,5.227212130291264,5.446188025558213
1.0,1.0,1.0,-0.0256,-0.0288,0.056,0.0152,0.004,-0.0272,-0.0224,-0.0344,0.0088,0.0192,-0.0352,0.0208,3.2941160053447573,5.482149386607059,2.8143428122829315,5.9095246772949865,6.9314957705002325
1.0,1.0,1.0,-0.156,-0.016,0.0056,0.0408,0.0352,0.0104,-0.0952,-0.0304,-0.0104,0.0288,-0.012,-0.0136,3.034949771463315,1.8437314515758378,9.01268452218536,7.555120294998751,5.379920844769539
1.0,1.0,1.0,-0.1744,-0.04,0.1616,-0.424,0.004,0.0248,-0.0504,-0.0392,-0.048,-0.376,-0.0048,0.016,3.363167917275696,-1.6407908355032594,6.281795472913093,3.1394987301874777,6.96815727156571
1.0,1.0,1.0,-0.2632,-0.1328,0.0616,0.0272,-0.0136,0.0104,-0.0296,-0.0472,0.0048,-0.0128,-0.0048,0.0,2.8329748696322645,3.2901815664237053,4.116160708590123,5.723415681517485,3.129735454651195
1.0,1.0,1.0,0.0936,-0.5416,-0.032,-0.0752,0.18,-0.0152,-0.0664,-0.0256,0.0184,-0.004,0.0016,-0.0296,1.142624767600798,2.4168035081825883,7.880984723611779,1.986131810455512,2.246768395309235
1.0,1.0,1.0,-0.048,-0.0744,-0.0008,0.0104,0.004,0.0288,0.0024,-0.0032,-0.012,-0.0216,-0.004,-0.0096,6.0698752677433845,6.648940198253403,5.597968884386902,6.525784127653575,4.559062439378962
1.0,1.0,1.0,-0.2424,-0.2392,0.1008,-0.0192,-0.0224,0.0288,0.024,-0.016,0.0016,0.024,0.0016,0.0224,2.845477066417877,2.629193217957944,5.853095269150305,7.077350362582841,3.9479276540706536
1.0,1.0,1.0,-0.0016,-0.3208,-0.0824,0.0128,-0.4664,-0.0056,0.0272,0.1968,-0.024,0.0104,-0.0576,0.02,-0.2029798037769055,3.625556371036774,6.010725199496049,9.694142837992299,6.255232370337115
1.0,1.0,1.0,-0.0368,-0.0544,-0.0064,-0.0216,0.0136,-0.016,0.008,-0.0032,-0.0112,0.0016,-0.0024,-0.0296,7.121503710976651,6.981242515049299,6.216716959411271,6.023831247857314,2.3417869842975496
1.0,1.0,1.0,-0.248,-0.1528,0.1736,-0.2016,-0.0464,0.0144,0.2368,0.0432,0.0128,-0.0488,-0.0248,0.0016,3.010981877931913,1.277941920495439,4.848535769484136,5.186819942670741,5.586154486298771
1.0,1.0,1.0,-0.012,0.0216,-0.0128,-0.0112,0.064,-0.0256,0.0296,0.0128,-0.0552,-0.0112,-0.0176,-0.0144,3.516455388339094,6.2941790783352705,6.5514676954228,8.29728374592781,7.772737652074591
1.0,1.0,1.0,-0.3992,-0.1264,0.1128,-0.1256,-0.0024,-0.0176,0.02,-0.0056,0.0016,0.0832,-0.0048,-0.0096,4.576164343995203,0.6453288761539557,5.421637156683714,6.828141246663593,4.859144976022927
1.0,1.0,1.0,-0.0024,-0.0144,-0.0088,0.0232,0.0048,0.028,-0.0104,0.012,-0.0096,0.0456,0.0048,0.044,6.429867645691715,5.147474503908236,1.5769778191080217,7.746599567232876,7.271973967626783
1.0,1.0,1.0,-0.0376,-0.0744,0.0464,-0.0256,-0.0976,0.0176,0.0256,-0.036,-0.0072,-0.0136,-0.02,0.0256,2.3173988246677784,4.811170744980231,5.773326122808401,5.017435133627406,6.75224353740053
1.0,1.0,1.0,0.0104,-0.0912,0.0152,-0.0136,-0.008,0.0216,-0.0008,0.008,-0.0168,-0.036,-0.0264,0.0368,3.4079891593710725,2.4807266180421728,3.4469982031623037,2.2292256994267947,3.7396778925595635
1.0,1.0,1.0,0.0248,0.064,0.0088,0.1064,0.0312,0.0272,0.0064,-0.0016,-0.0016,0.0056,-0.0144,0.0072,4.9510607154071655,2.62905346037734,1.8850934638108798,7.3278085572796385,7.81169119359897
1.0,1.0,1.0,-0.1744,-0.076,0.0264,-0.1856,-0.0064,0.008,0.0688,-0.0216,0.0056,-0.0096,0.0176,0.008,5.410232525640261,1.2056345689558734,4.826941681488182,3.620702648561159,2.199814660980591
1.0,1.0,1.0,0.036,-0.0184,0.1488,-0.2792,-0.0344,0.0464,0.0496,0.008,-0.0048,0.0544,0.0,-0.016,3.825864741596753,1.6626786055289065,4.287972880393118,4.672770735154677,7.7497822587462935
1.0,1.0,1.0,-0.1656,-0.1272,0.0272,-0.036,-0.0216,-0.0288,0.0184,0.0528,0.0088,-0.0008,0.02,-0.0288,3.8670542235563747,3.3434979931075595,5.31013674630806,4.814084347479454,1.4749197448074023
1.0,1.0,1.0,-0.2192,-0.0624,0.1056,-0.1608,0.0,0.004,0.02,-0.0144,0.0248,0.0016,-0.0272,-0.0256,4.148011484976495,1.1088513025938063,3.0952370140598426,3.8853044777083188,5.8244877052580835
1.0,1.0,1.0,-0.1704,-0.2008,0.1104,-0.0288,-0.024,0.0384,0.0104,0.028,0.0448,0.0008,0.0032,0.0216,2.142027672151527,2.803099884788475,4.294043745167605,6.290764270396776,4.908987551061396
1.0,1.0,1.0,-0.1072,-0.1064,0.0408,-0.0232,-0.028,-0.0064,0.0264,0.0328,-0.0048,-0.008,-0.0264,-0.012,3.5646158339563274,3.4983109585558143,5.609226681722151,4.251291900040422,5.7057138336740385
1.0,1.0,1.0,-0.1368,-0.0568,0.0832,-0.1208,0.0408,-0.032,0.0368,-0.0232,-0.0072,-0.0016,-0.0504,-0.0072,3.4630368085948984,2.3778745807419304,2.617413654900399,4.847653225750476,6.171003092848922
1.0,1.0,1.0,-0.008,-0.104,0.0112,0.008,0.0024,0.0152,0.0224,-0.0264,-0.0088,0.0016,0.0136,0.0024,4.485239086279859,4.633263778340862,7.614587831230686,1.4915294712902836,3.752522603648417
1.0,1.0,1.0,-0.2,-0.2232,0.0904,-0.0368,-0.036,0.036,0.0328,0.0096,0.0024,0.036,-0.0096,0.0136,2.1081885251665162,3.181067596094787,6.850102865839653,6.693198309752751,4.681266406623249
1.0,1.0,1.0,-0.0016,-0.172,0.0232,-0.0072,-0.1128,-0.032,-0.0264,-0.0024,0.0016,-0.0112,0.012,0.012,1.629271800470069,9.28487906877524,6.1582056645071885,3.688610510697803,6.336968105733114
1.0,1.0,1.0,0.016,-0.208,0.0528,0.0,-0.6392,-0.0136,-0.0024,0.3712,-0.012,-0.012,0.3008,0.0104,0.3027791730829934,5.596335176379864,4.058958628010106,6.901338748777938,6.879504077498139
1.0,1.0,1.0,-0.0984,-0.1144,0.0512,-0.0384,-0.024,0.056,0.02,-0.0448,-0.028,-0.0288,0.0264,-0.0088,3.1658465337724575,3.530193055299925,3.5341366851379585,5.290949546461729,5.879870873281787
1.0,1.0,1.0,-0.3008,-0.0104,0.0152,-0.1024,0.004,0.02,0.1168,-0.004,0.0472,-0.0744,-0.0128,0.0168,4.650561238789033,1.5441136757937997,9.084506849673913,4.899370594373024,4.974434228976929
1.0,1.0,1.0,-0.548,-0.1696,0.2168,-0.2056,0.0288,0.012,0.3352,0.0256,-0.004,0.08,0.016,-0.0112,3.881181342429575,-1.1193071860452175,5.155299413606053,4.558247325405678,4.8022025215956194
1.0,1.0,1.0,-0.276,-0.1376,0.0744,-0.0512,-0.0184,-0.0136,0.0624,0.0032,0.0272,-0.0104,-0.0072,0.0144,3.599226381699353,1.9309274667991096,4.76254306299594,4.720899695835208,4.632026111167747
1.0,1.0,1.0,-0.3384,-0.1944,0.104,-0.0152,0.0104,0.008,0.0528,0.0384,0.0336,-0.0512,-0.0048,0.0048,3.432699857224621,1.8527050320004916,5.268104042655081,5.450991988360387,3.907714831637667
1.0,1.0,1.0,-0.0248,0.048,0.0168,0.0368,-0.0288,0.0144,0.0144,-0.0112,-0.0016,0.0088,0.004,0.0,3.915913616553838,3.732682651784811,2.3892419341198567,8.959453069713096,8.793155330827831
1.0,1.0,1.0,-0.0184,-0.0352,0.012,-0.0176,0.004,-0.0072,-0.016,0.0088,-0.0232,0.0432,-0.0224,-0.0112,5.856123599878056,4.88316383518531,3.994940472209689,7.812130256023958,6.092032324970647
1.0,1.0,1.0,-0.1816,-0.128,0.1192,-0.0976,-0.0768,-0.0048,0.0,0.0264,0.0008,-0.0136,-0.0024,-0.0256,2.5600483705573405,1.9872040303062046,4.079457405802579,3.8933974082584824,5.7671263313108385
1.0,1.0,1.0,-0.3136,-0.0624,0.0736,-0.0568,0.0096,0.0152,-0.0056,0.0384,-0.0104,0.0656,0.0296,0.0296,6.077758880994711,1.273232694114611,8.426629459910966,7.003111993518749,4.605338708054953
1.0,1.0,1.0,-0.136,-0.0584,0.0264,0.0272,-0.0512,0.0112,-0.0008,-0.02,-0.0256,-0.0304,-0.0088,0.0232,2.7726985596658236,3.3693782313074605,3.1771171602011856,4.8827881825819945,2.93462731217512
1.0,1.0,1.0,-0.1216,-0.1144,0.0088,-0.0104,-0.0272,-0.0056,0.0344,-0.0176,-0.0024,-0.0232,0.0232,-0.0096,3.654176434315655,3.970593864748784,4.707402858613156,4.604467830432728,3.1271496017227394
1.0,1.0,1.0,-0.072,-0.3192,0.0168,0.0016,0.0552,-0.0376,0.0112,0.008,-0.0096,-0.0424,0.0216,0.0128,1.5796328014360959,4.823420943825737,4.850509399503382,8.500492286020933,2.8290228526748677
1.0,1.0,1.0,-0.3872,-0.3096,0.1192,0.1224,0.0664,-0.016,-0.0344,-0.0128,0.0312,0.0424,0.0184,-0.0032,2.8189244530750273,2.1482690668062285,7.344156912533867,6.223538652476213,1.70651456708728
1.0,1.0,1.0,-0.064,-0.0248,0.0248,0.0136,-0.0104,0.0016,0.0,0.0328,0.0104,-0.0032,0.0064,0.0144,6.828330424204053,3.85277308662048,4.652712720340622,2.9378620688268273,4.290236816439153
1.0,1.0,1.0,-0.5464,-0.1944,0.208,0.0056,0.008,0.0632,0.2216,0.0112,-0.0232,-0.0992,-0.004,-0.0024,3.2245641389543307,0.4221315363566127,6.354395599381871,6.864095789019017,4.038797178405229
1.0,1.0,1.0,-0.0832,-0.0352,0.0064,-0.0024,-0.0096,-0.0216,0.0256,-0.0432,0.0,-0.0128,-0.0024,-0.0248,6.20002356438259,7.930600987173884,4.3482851140911825,7.1797823295872725,1.1316828151303007
1.0,1.0,1.0,-0.1528,-0.0392,0.0176,-0.004,-0.012,0.0096,-0.0112,-0.0216,-0.0408,-0.0208,0.0,0.008,5.25281263995552,3.9694688122011534,3.1492823382059703,5.359897193120081,4.186371160245447
1.0,1.0,1.0,0.1112,-0.1288,0.0016,-0.1408,-0.004,-0.0024,-0.0296,-0.0224,-0.0264,-0.0056,-0.0016,0.06,5.376844936594452,2.2642733889267115,8.504541752940382,3.6378373919907676,-0.704079354645951
1.0,1.0,1.0,-0.0176,-0.1152,0.0448,0.0168,-0.0328,0.0176,0.012,0.024,-0.0024,-0.0544,-0.0264,-0.02,3.7754128268419254,4.668879662081598,6.119071330950721,8.460312006433233,5.709086930332032
1.0,1.0,1.0,-0.0136,-0.048,-0.0088,0.032,-0.0072,-0.0072,0.004,-0.0144,-0.0184,-0.0408,-0.004,-0.008,3.712211715385611,3.500447630657962,2.2950443205598865,2.549164888556213,4.476025614707073
1.0,1.0,1.0,0.3432,0.0424,0.0112,-0.2184,0.0072,-0.0096,0.1472,-0.0112,-0.024,0.1416,0.044,-0.0032,5.060863997651483,0.14111986275027855,1.8795466985916773,1.3428096666050946,2.989563916165572
1.0,1.0,1.0,-0.0688,-0.044,0.0232,-0.0008,0.0376,-0.016,0.016,0.0,0.0112,0.0048,0.0088,0.0008,5.769074506562761,5.603748712365677,4.0357904905222926,8.801734072595353,3.637289309568584
1.0,1.0,1.0,-0.52,-0.0256,0.0272,-0.0552,0.0216,0.024,-0.3016,0.0168,-0.0096,0.8288,0.0104,-0.0136,5.718129632815692,0.07142215661980034,3.4611313649448237,7.656231732534774,4.102384084634468
1.0,1.0,1.0,-0.1112,-0.0552,0.0592,-0.0168,0.0024,0.0064,-0.0104,-0.0016,0.0264,-0.0352,-0.004,-0.0328,4.912302815136462,2.8387721756285447,6.024945363652085,6.285672655933356,6.174165299351019
1.0,1.0,1.0,-0.0224,-0.1176,0.004,0.0248,-0.0544,-0.0104,0.0104,0.008,-0.0136,0.0296,0.0064,-0.0008,2.3499229974772256,7.060581169259215,3.555494678382858,7.584135759101297,6.511867864270649
1.0,1.0,1.0,0.0168,-0.0576,-0.004,0.0056,-0.0032,-0.0056,0.0056,-0.0464,-0.0152,0.0096,-0.0224,-0.0144,5.9902124305959354,4.780774709602361,5.224143469863541,0.8006677668777193,6.491365129191832
1.0,1.0,1.0,0.004,-0.0416,0.0424,-0.0352,0.004,-0.0376,-0.0024,-0.008,0.0136,-0.028,-0.0064,0.0376,5.088343904844342,5.637013132464841,7.826112709432189,7.230279679644955,7.491029012201624
1.0,1.0,1.0,-0.1464,0.0336,0.0216,0.0128,-0.024,0.0176,-0.0184,0.0392,0.0224,0.0176,-0.0128,0.0032,4.619388775790658,4.428050215066118,1.154551527318,6.2381041413391465,3.3002002144794136
1.0,1.0,1.0,0.0128,-0.0304,0.0752,-0.5336,0.0112,-0.0056,-0.0176,-0.0272,0.0256,0.172,-0.0536,-0.0016,4.877463260110527,0.7388173030940224,5.566916637429706,3.460290401152802,7.985211842623704
1.0,1.0,1.0,-0.144,-0.0888,0.0568,-0.0032,-0.0328,0.0072,-0.0048,0.0232,0.0104,0.0024,-0.0136,0.0032,4.592026017151711,3.440807237191265,5.075036032918017,4.953831010678095,5.222886776643204
1.0,1.0,1.0,-0.1448,-0.084,0.0576,-0.088,-0.06,0.0008,0.0,-0.0336,-0.0352,0.024,-0.0208,-0.0144,3.0984089091796903,3.2213190601543578,6.135238744040779,4.839557728854293,6.211366449043252
1.0,1.0,1.0,-0.1496,-0.2304,0.0248,-0.1496,-0.292,0.096,0.0432,0.212,0.0472,-0.0168,0.0176,0.0024,0.9000042425942874,1.9432090622432316,4.132424700377321,3.9835690281901437,1.629929623512849
1.0,1.0,1.0,-0.016,-0.3544,-0.0024,0.0648,-0.1568,-0.0312,-0.008,0.0848,0.0016,-0.0136,0.088,0.028,0.6847508628356436,2.7506220460363275,4.253139669789441,1.5120181322597195,5.128637971306368
1.0,1.0,1.0,-0.1168,-0.2528,0.0432,-0.0216,0.0256,0.0152,-0.1608,-0.0096,-0.012,-0.128,-0.0048,-0.0288,2.144378492748413,0.9245057415505284,4.230522328554369,2.6956447924264797,3.9683245482097824
1.0,1.0,1.0,-0.0896,-0.5216,0.1376,0.0008,-0.3296,-0.0072,0.0136,0.5664,-0.0088,0.0144,-0.2072,-0.004,0.029125652091500864,4.190591740610528,6.273475324821224,7.104583148630673,5.06007530679899
1.0,1.0,1.0,-0.252,-0.0424,0.0176,-0.0224,-0.0176,0.016,-0.1936,-0.008,0.064,0.0912,0.0,-0.016,4.706731425666314,0.959517721867857,2.4009990566600217,8.780545614219761,3.8983005419485646
1.0,1.0,1.0,-0.0608,-0.0384,0.0048,-0.0216,0.0024,0.0096,0.016,-0.0168,0.0072,-0.0296,-0.0064,-0.0216,5.480771110589915,5.8810356698496555,8.583137183374843,5.297574306683132,4.581803787056521
1.0,1.0,1.0,-0.1776,-0.0568,0.0296,0.0264,-0.008,0.0104,-0.0568,-0.0248,0.0096,0.0136,-0.0264,0.0096,5.521828097064354,2.395239958949606,7.233727245383547,3.5216220372276075,4.657356864564107
1.0,1.0,1.0,-0.1936,-0.0168,0.1256,-0.7744,0.0472,-0.0232,0.4344,0.0016,0.0056,0.5024,-0.0048,-0.0064,3.182038557933745,0.20547660430429238,6.82214251413282,4.438027081492864,6.984419847558197
1.0,1.0,1.0,-0.1368,-0.2544,0.124,-0.0456,0.3112,-0.0304,0.0216,-0.9792,-0.0168,0.028,0.1496,-0.0192,-0.048487731183839866,3.354704084157216,2.5546320076203513,5.517506198554624,5.227770122505492
1.0,1.0,1.0,-0.04,-0.0336,0.032,-0.3272,0.0264,-0.0032,0.008,0.0016,0.0224,-0.3488,-0.0416,0.0528,4.2329012534031465,0.3625304533929836,7.302856642046125,5.5951629309205195,7.641773717177645
1.0,1.0,1.0,-0.2104,0.0048,0.0184,-0.016,-0.0056,-0.004,-0.0512,-0.0248,0.0008,-0.0112,-0.0208,-0.0176,4.390813786472055,1.9326385443757554,2.345775161238362,3.8795961808642545,3.3454958772338466
1.0,1.0,1.0,-0.0592,-0.3528,0.06,-0.0176,0.0896,0.0368,0.004,-0.7424,-0.0056,-0.0224,0.3096,-0.0264,-1.4786527154509015,4.680711743407044,3.1335235825407963,2.9952810466692443,5.60655874676258
1.0,1.0,1.0,-0.02,0.1016,-0.0112,-0.0504,-0.1096,0.0336,0.0064,0.0024,-0.0088,-0.004,-0.0176,-0.004,1.6138025777994636,3.3480229584152674,2.2381954528888226,2.9058126125966526,2.544259172678432
1.0,1.0,1.0,-0.1312,-0.04,0.1472,-0.7168,0.0352,-0.0304,0.1968,-0.008,0.024,0.2576,-0.0344,0.0056,3.212052462219222,0.1153585561226178,2.340408606367886,3.560252305758163,7.306753769410126
1.0,1.0,1.0,-0.0432,-0.0056,-0.028,0.008,0.0624,0.0368,0.0088,-0.0336,-0.0136,-0.0024,-0.0008,0.0064,3.122517588305053,3.49825238130808,8.460976773380077,6.842761624160094,6.173255257064753
1.0,1.0,1.0,-0.1392,-0.0792,0.0136,-0.0136,0.0136,0.0176,-0.0256,-0.0112,0.0112,0.0192,0.0144,-0.0128,4.013335308488167,3.0430860402990807,7.888916827268033,3.4398856297830402,5.27582831675259
1.0,1.0,1.0,-0.6016,-0.0584,0.0408,0.208,-0.0016,0.0272,-0.0064,0.0232,0.0184,0.0024,0.0616,0.0304,5.590925472826277,0.7730342689086815,3.9341436178517952,7.647905787402834,2.4995961990137663
1.0,1.0,1.0,0.0152,0.0008,-0.0112,0.0432,0.0128,0.0352,0.0256,-0.0088,-0.0024,-0.0088,-0.0336,-0.0168,6.945157931539684,5.8473939447475125,7.559847635159006,6.630731367680622,8.162921189472266
1.0,1.0,1.0,-0.1312,-0.2232,0.1096,-0.0408,0.068,-0.0176,0.0192,-0.2784,-0.016,0.0072,0.0608,-0.012,1.037443895575288,3.0904643806417385,2.9902035563111404,4.513967633851108,5.496181018891418
1.0,1.0,1.0,-0.144,-0.0968,0.0232,0.0056,-0.0104,0.0208,-0.0144,0.0032,0.0016,-0.0064,0.0016,-0.0032,4.046634890043772,3.908087492729265,3.425592307457821,7.3229531343429715,4.356700549846175
1.0,1.0,1.0,-0.22,-0.4608,0.2792,0.008,-0.0432,0.0112,-0.036,-0.5768,0.0288,0.0432,0.7816,0.0392,-0.5998098415190576,2.2550428002262652,3.7243260336179387,4.0183019226620535,4.78838473333422
1.0,1.0,1.0,-0.3824,-0.2752,0.2032,0.0336,-0.0152,-0.0328,-0.0296,-0.0448,0.0152,0.0816,0.056,0.0448,1.7033783772471391,1.186511594959123,4.358619069908794,4.645834094028395,3.155422042917115
1.0,1.0,1.0,-0.1984,-0.3008,0.12,0.0608,-0.004,-0.092,-0.3112,-0.0136,0.0096,-0.1408,0.0408,-0.0216,1.654427407863115,0.5435547704484338,7.224599960485508,2.719465432849111,4.1874348481628
1.0,1.0,1.0,-0.0976,0.0584,-0.0088,-0.116,0.0168,0.032,-0.0944,0.004,0.0152,-0.1384,-0.0216,0.0144,3.5743950336451413,0.9039877925306028,1.4466863508540166,2.8853368414669127,3.274213336639027
1.0,1.0,1.0,-0.0392,-0.4096,0.0216,-0.0016,-0.1096,-0.0296,-0.0144,0.188,0.02,-0.0232,-0.0216,-0.0128,0.8319695358057104,7.006258808755476,4.707003487830967,2.3525943597661754,4.8339485356215235
1.0,1.0,1.0,-0.1584,-0.5152,0.2,-0.0136,-0.0472,0.0016,0.0224,-0.196,-0.0024,-0.0056,0.6896,-0.0168,-1.5512182478006364,3.1735018525374477,4.289622460858794,4.860050097568903,4.385434661297709
1.0,1.0,1.0,-0.0464,-0.0376,0.0424,0.1376,-0.0192,-0.0384,-0.0288,-0.0248,0.0088,0.0288,-0.0064,-0.0144,4.080010932199478,2.3416967483996154,2.9463120396261044,1.2230944738866079,7.050648109993245
1.0,1.0,1.0,-0.088,-0.0672,0.0288,0.0016,-0.0136,-0.0168,-0.0344,-0.0176,-0.0344,-0.0192,-0.032,-0.0384,4.4630880235012,4.117179986536548,7.828256446488174,3.2223423346665907,4.865543178113173
1.0,1.0,1.0,-0.0584,-0.04,0.0072,0.0616,0.0184,-0.0256,-0.0064,-0.0128,-0.0144,0.0064,-0.0176,0.0192,5.307807260865009,2.991660365298093,5.054067991120021,7.713138630336015,6.673327578781944
1.0,1.0,1.0,-0.1648,-0.0704,0.0144,-0.0064,-0.032,-0.0064,0.0264,-0.0112,0.0296,-0.024,0.0312,0.0296,5.361242411719523,3.5024967545409047,9.652151983309512,7.922853098041099,2.6151714878214194
1.0,1.0,1.0,-0.02,-0.1032,0.0384,0.0,-0.1648,0.0272,-0.0344,0.0528,0.0296,0.0088,0.0144,-0.0088,1.9849353282948303,5.579004215609057,5.436940549204335,1.9469749952944686,6.6774556442857165
1.0,1.0,1.0,-0.0336,-0.3256,0.0184,-0.0144,-0.0304,0.0064,0.0104,-0.1432,0.024,0.004,0.136,0.0168,0.973879452994864,4.952562452309965,3.7661398327288556,2.8101769720286476,3.6020039433243163
1.0,1.0,1.0,-0.516,-0.2872,0.2768,0.0488,-0.0072,0.0832,0.1808,0.0288,-0.0032,-0.2184,-0.0256,-0.012,2.3291794945956354,1.0128475924788958,6.434070995589435,6.055968229675039,3.8929777620693864
1.0,1.0,1.0,-0.0176,0.0152,0.0312,-0.1272,0.0144,-0.0248,0.024,-0.0072,0.012,-0.0336,-0.0024,0.0072,4.993472568200374,2.437794731270267,7.135374842519804,5.076328541682888,7.622731515942089
1.0,1.0,1.0,-0.3312,-0.0624,0.0464,-0.088,0.0992,-0.104,0.0984,-0.032,-0.0168,0.0184,-0.0872,0.0048,1.3369752367915149,1.1081964929589914,1.800849462721656,4.536088849462691,4.828148509449553
1.0,1.0,1.0,-0.1552,-0.1496,0.0328,-0.0296,0.0128,0.0152,-0.0112,0.0312,0.0136,-0.0096,0.0112,0.0384,4.440827446351262,3.923484350731614,5.158744078015863,6.459689493961227,3.9339521515244398
1.0,1.0,1.0,-0.0824,-0.1384,0.0496,0.032,-0.044,0.004,-0.0096,-0.012,-0.0248,-0.0048,-0.0016,-0.008,3.4178614632563757,3.894889948215332,6.89433605601002,4.030352472361669,4.904704702409213
