0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.192,-0.208,0.102,0.002,-0.022,-0.014,0.005,-0.034,0.005,0.018,0.068,0.0,0.033,-0.006,0.011,2.132043704397093,3.539515103371565,5.091582137431279,5.044219966312138,5.930882272525509
1.0,1.0,1.0,-0.075,0.178,-0.021,-0.015,-0.095,0.014,-0.026,-0.079,-0.003,0.014,-0.028,0.038,-0.026,-0.001,0.027,2.5668563164201594,4.9573148429186205,2.995188277855352,5.916690437766015,0.7035033328140434
1.0,1.0,1.0,0.029,-0.026,0.007,0.002,0.017,0.009,-0.011,-0.016,-0.019,-0.025,0.031,-0.016,-0.018,0.03,0.034,7.689376573918643,5.16067574958334,4.821907661306242,2.3353934790091526,3.5366541211210185
1.0,1.0,1.0,-0.221,-0.087,0.06,-0.003,-0.016,-0.025,0.012,0.003,-0.021,0.062,0.019,-0.013,0.021,-0.012,0.007,4.642934268541693,2.8795265351687864,4.667880109264282,5.403525713096377,6.044672165012068
1.0,1.0,1.0,0.056,-0.327,-0.047,-0.141,0.087,-0.018,-0.025,0.026,0.049,-0.05,0.002,0.0,0.014,0.014,0.016,2.750672257711878,1.923094974272569,6.709476347896827,2.7922745363211705,3.500896445087469
1.0,1.0,1.0,-0.13,-0.255,0.127,0.073,-0.069,-0.024,-0.107,0.041,0.006,0.013,-0.005,-0.02,-0.008,0.076,0.016,2.4442105422999614,2.5229425153121112,5.610629058364385,3.44621493795555,6.395026093590792
1.0,1.0,1.0,-0.147,-0.418,0.149,-0.002,-0.014,0.044,-0.008,-0.33,0.028,-0.052,0.544,-0.064,0.013,-0.198,-0.027,0.4516595314997218,4.522267637882955,4.921751685467733,8.28994686778525,5.411349421112331
1.0,1.0,1.0,-0.152,-0.197,0.097,0.028,-0.024,-0.014,-0.024,-0.053,0.013,-0.003,0.016,0.039,0.015,-0.032,-0.009,2.6886232344489254,3.1644070224615084,4.836620525286638,3.576991753828556,5.902307728874478
1.0,1.0,1.0,-0.045,-0.221,0.038,-0.024,0.005,-0.007,-0.029,-0.022,-0.027,0.047,0.028,-0.005,0.031,-0.042,0.039,3.1802554895590207,4.2143415221317975,5.930996512252298,3.4772434711338707,4.543594010236588
1.0,1.0,1.0,-0.052,-0.037,0.051,-0.039,-0.006,-0.005,0.003,0.013,0.028,-0.003,-0.031,-0.004,0.002,-0.009,-0.031,5.504496482921793,7.13445275472664,8.299406646993285,6.159702960196524,7.201430570698049
1.0,1.0,1.0,-0.013,-0.029,0.15,-0.182,-0.072,-0.034,-0.026,0.045,-0.035,-0.122,0.023,-0.019,0.012,-0.005,-0.003,3.4684937179665463,1.2467584623987917,4.147445364778705,7.032411219930582,9.741009091537695
1.0,1.0,1.0,-0.125,-0.681,0.222,-0.026,0.002,0.042,0.009,0.666,0.017,0.014,-0.866,-0.006,0.021,0.509,0.03,-0.14233361190297034,4.560062150629933,7.047454640642112,6.961493840045855,5.099174783467668
1.0,1.0,1.0,-0.028,-0.017,0.041,0.007,-0.008,0.009,-0.024,-0.04,0.016,-0.048,0.018,-0.018,0.001,0.02,0.009,3.8599227980540514,3.7679478242010633,3.3565911547210923,2.5524625209275698,8.69341369771925
1.0,1.0,1.0,-0.174,-0.172,0.096,-0.022,-0.05,0.026,0.046,0.034,-0.03,0.011,0.005,-0.034,0.022,-0.002,0.022,3.792613881362127,3.3963526192294964,6.638421148952972,8.168177682827785,6.236476869105702
1.0,1.0,1.0,-0.345,-0.154,0.097,-0.001,0.007,0.01,-0.025,0.02,-0.007,0.054,-0.016,0.048,-0.033,-0.064,0.029,4.305513075128316,1.6128352557217829,7.8424674147127185,5.342021607869958,5.41487130361147
1.0,1.0,1.0,0.012,0.009,0.031,0.133,0.027,-0.014,-0.003,0.019,-0.022,-0.048,-0.009,0.021,-0.01,0.014,-0.032,4.296395607916412,1.893982913515053,1.7853699123100846,1.8110045258310499,10.186864687580814
1.0,1.0,1.0,-0.092,-0.051,0.035,0.018,-0.02,-0.01,-0.054,-0.043,0.019,0.036,0.03,-0.018,-0.014,-0.007,-0.029,4.273451521129127,3.8140500637335815,4.362263607730271,3.4933273434655536,6.539553663200145
1.0,1.0,1.0,-0.137,-0.041,-0.012,-0.007,-0.034,0.001,0.013,0.014,-0.045,-0.02,-0.007,-0.011,-0.027,-0.002,-0.009,5.061245156871696,5.300324711530656,4.65774322978826,7.204009650246175,3.5436159512075793
1.0,1.0,1.0,-0.024,-0.419,0.001,0.034,-0.033,0.003,0.009,0.157,0.002,0.019,-0.098,-0.035,-0.019,0.031,-0.03,1.7532419502350691,5.082953657099457,7.391873927738585,2.9145688370430833,5.027334306428981
1.0,1.0,1.0,-0.2,-0.031,-0.011,-0.09,-0.085,0.013,0.05,0.017,0.035,0.038,0.001,-0.015,-0.022,-0.005,0.051,3.798632164300212,2.313788024460612,3.5150621041094015,5.151597889213083,2.7180371653909754
1.0,1.0,1.0,-0.146,-0.079,0.025,-0.104,-0.294,0.014,0.073,0.043,-0.026,-0.004,0.129,-0.033,-0.001,-0.047,-0.002,1.6658849870983838,2.66246755248501,4.946372735368258,5.699219605280784,0.9814878769071305
1.0,1.0,1.0,-0.29,-0.097,0.367,-0.398,-0.036,-0.002,0.022,-0.073,0.001,-0.094,-0.001,0.031,0.857,0.049,0.032,2.2240904100869803,-3.453856093841811,3.762755033579982,7.756729508419831,7.785119217596404
1.0,1.0,1.0,-0.102,-0.022,0.028,-0.027,0.014,0.001,0.021,-0.002,0.041,-0.003,-0.013,0.046,0.015,0.029,-0.046,4.893060642802941,5.647749934279003,2.8235118917639257,5.386927388082644,5.862417894968673
1.0,1.0,1.0,-0.019,-0.286,0.139,-0.012,-0.344,0.022,-0.003,0.155,-0.036,-0.018,0.063,-0.017,-0.004,0.259,0.003,0.4489799226176965,5.797376765106595,4.935056715995138,6.818508463718954,7.3528156809483765
1.0,1.0,1.0,-0.08,0.054,0.042,-0.014,-0.023,0.005,0.023,0.012,0.009,0.021,-0.018,0.033,0.012,0.045,-0.021,5.357718053653802,3.5509781605388917,3.11545630081831,4.48045103145903,2.774482136951393
1.0,1.0,1.0,-0.116,-0.265,-0.009,-0.22,-0.609,0.263,-0.004,0.32,0.076,0.016,0.016,0.076,-0.002,0.335,0.049,-0.6181651355989723,1.8102860475158356,4.663182393177143,4.3097055872787235,2.434713276562591
1.0,1.0,1.0,-0.419,-0.088,0.061,0.025,-0.574,-0.089,0.046,0.041,0.039,0.09,-0.302,-0.162,-0.057,0.338,-0.081,-1.066118583224557,1.4577017538204564,3.794899410923694,6.228353592977516,3.0436001508077686
1.0,1.0,1.0,-0.403,-0.36,0.279,0.035,0.052,0.041,0.076,0.055,0.047,-0.076,-0.032,-0.04,0.06,0.03,-0.028,1.9410532012043347,1.9379685531014244,6.931289965613275,7.991199643520792,4.526135478498297
1.0,1.0,1.0,-0.031,-0.355,0.046,-0.035,-0.01,0.047,-0.043,-0.368,0.049,0.024,0.392,0.046,-0.001,-0.061,0.02,0.5324108831374952,2.6981733734391886,4.601981444614997,3.2459383918223725,4.869055069764922
1.0,1.0,1.0,-0.056,-0.038,-0.032,-0.03,-0.032,-0.002,-0.056,0.032,-0.02,0.038,0.012,0.02,-0.021,-0.022,0.007,4.095576924653662,4.211492907365135,4.134004587161903,3.5497805412150383,3.787752208365801
1.0,1.0,1.0,-0.119,-0.09,0.101,-0.075,-0.012,0.009,0.001,-0.055,0.026,0.001,-0.02,-0.031,0.007,-0.015,0.036,3.2123745455449826,2.925797316146875,2.8783190816679487,5.235138941393445,7.848353076507153
1.0,1.0,1.0,0.014,0.113,0.003,-0.501,-0.184,0.137,0.012,-0.059,-0.015,0.174,-0.019,0.007,-0.002,-0.002,0.008,2.3425429824812296,0.802199441598217,3.351974361347454,4.033998845060799,1.7198205098854276
1.0,1.0,1.0,0.196,-0.164,-0.03,-0.074,-0.022,0.014,-0.028,0.015,0.021,0.0,0.078,-0.046,-0.057,-0.018,-0.007,4.673213283587038,3.2768586304917093,5.7997657290053,2.0717749645626107,2.6652601328138807
1.0,1.0,1.0,-0.456,-0.06,0.072,-0.205,-0.005,0.01,0.376,-0.017,0.007,-0.121,0.022,0.015,0.014,0.008,0.046,7.541007038776894,0.5361307872385432,6.053350133273328,5.997652909651823,6.099837012427531
1.0,1.0,1.0,-0.07,-0.299,0.041,0.003,0.085,-0.03,0.035,0.012,0.003,-0.028,-0.033,0.023,-0.004,-0.006,0.014,3.1238146516688587,6.589508170038512,7.113307757960994,5.283746930827128,3.730270566349187
1.0,1.0,1.0,-0.091,-0.237,0.02,-0.016,0.034,-0.012,0.034,0.021,-0.037,-0.016,-0.016,-0.042,0.042,0.002,-0.008,3.5515186887674166,5.317478770526718,6.70538487321716,5.582739442995429,2.1020161019950563
1.0,1.0,1.0,-0.151,-0.055,0.026,-0.032,-0.002,-0.006,-0.014,-0.003,-0.031,-0.002,0.008,-0.028,0.016,0.029,0.021,7.565552722342576,4.430497762669193,5.255848498452318,5.317647904426354,3.6474528789177465
1.0,1.0,1.0,-0.24,-0.573,0.185,-0.086,0.105,-0.001,0.033,0.037,0.024,0.01,-0.048,-0.006,-0.008,-0.147,-0.001,0.836486969168448,2.2112458577477176,6.765739463899385,5.6545008144209135,2.533675372673847
1.0,1.0,1.0,0.143,-0.114,-0.001,-0.222,-0.074,0.088,-0.046,0.02,-0.002,-0.019,-0.003,0.006,-0.052,-0.031,0.001,3.2677610999555053,1.4885262932900973,4.216636239518286,2.6836620009729204,2.9122354081385855
1.0,1.0,1.0,-0.184,0.052,-0.012,-0.001,0.028,0.003,-0.087,0.018,0.031,0.033,-0.067,0.014,-0.004,0.015,-0.009,2.4015586304989056,2.280755245567666,1.6967904676621965,4.057795276902928,6.056531426966056
1.0,1.0,1.0,-0.042,-0.069,-0.011,0.059,0.027,0.022,-0.031,-0.047,-0.032,0.002,-0.022,-0.022,-0.001,-0.005,-0.002,4.080266205240911,2.605990963691675,4.017278055125367,1.9908293835602442,6.147954136562321
1.0,1.0,1.0,-0.297,-0.546,0.289,-0.016,0.076,-0.136,-0.297,0.23,-0.181,0.213,-0.251,-0.052,0.042,0.156,0.002,1.0929511788170303,0.815184684154616,7.7469417566788685,4.471097562355081,4.752189798213684
1.0,1.0,1.0,-0.061,-0.055,0.01,0.176,0.0,0.024,-0.148,-0.011,-0.003,-0.01,-0.007,0.003,-0.047,0.0,0.003,4.03264930399179,1.8155374032207026,2.705817407290049,2.3091683490038872,7.534644642361082
1.0,1.0,1.0,0.436,0.237,0.075,0.079,-0.007,-0.01,-0.058,0.01,0.038,-0.063,-0.045,0.016,-0.054,0.003,0.001,4.191730265302429,1.9398913550845576,1.8866039756561355,1.8076818035438675,0.5351834371473245
1.0,1.0,1.0,-0.167,0.217,-0.038,-0.01,-0.083,0.007,0.006,0.058,-0.042,0.014,0.024,-0.004,0.02,-0.089,0.021,1.1449984548914294,2.269206176449838,1.6235209129436905,4.8781950808065515,3.7667096505225492
1.0,1.0,1.0,-0.294,-0.059,0.071,-0.03,-0.002,0.012,-0.04,-0.051,0.015,0.067,-0.046,-0.001,-0.008,0.008,0.018,2.5108079742253917,2.152092948908244,3.4729087229633198,5.240238564568547,4.993817274250583
1.0,1.0,1.0,-0.065,-0.027,0.034,-0.013,0.041,0.004,-0.009,-0.034,-0.023,-0.007,0.013,-0.006,0.011,-0.02,0.007,4.003716562350478,5.794659740443512,1.8236950324747854,3.765807405766572,7.83172842067088
1.0,1.0,1.0,-0.341,-0.011,0.02,0.038,0.017,-0.037,0.02,-0.025,-0.007,-0.076,0.017,-0.011,0.029,-0.027,-0.058,5.163035328990402,2.3205215122515703,3.5655372520749222,6.864519499736249,4.598760483381641
1.0,1.0,1.0,-0.194,-0.226,0.394,-0.08,-0.363,0.039,-0.257,0.248,-0.095,-0.026,-0.003,-0.055,0.383,-0.066,-0.007,1.2910305062163818,0.5953699713264418,6.6196322860889305,3.965930563082275,7.6317824764190885
1.0,1.0,1.0,-0.1,-0.168,0.026,-0.009,0.04,-0.051,0.008,-0.208,0.032,0.01,0.018,0.03,-0.009,0.065,-0.01,1.3738550452615268,4.596785292588027,3.516054003907674,8.42383491496011,5.283360316033099
1.0,1.0,1.0,-0.102,-0.022,0.004,-0.008,0.015,0.057,0.05,0.008,-0.038,0.024,0.057,-0.011,-0.018,0.025,0.009,5.676014153884905,5.525672074246533,3.2482676122095726,4.957104372760895,5.845005211550765
1.0,1.0,1.0,-0.152,-0.145,0.065,0.017,-0.036,-0.001,-0.035,0.034,0.011,-0.014,0.005,-0.003,0.025,-0.005,0.02,4.038275884412172,3.4878228739288892,6.386235563605875,4.304958411148871,6.631108290743153
1.0,1.0,1.0,-0.071,-0.126,0.045,-0.011,-0.01,0.027,-0.014,0.004,0.002,0.063,0.031,0.012,0.022,0.017,-0.035,2.8244037772908834,3.7239655821713056,4.255636097825971,3.464177182401719,5.157620340460309
1.0,1.0,1.0,-0.053,-0.046,0.043,-0.006,-0.015,-0.015,0.029,0.004,0.011,0.034,0.006,-0.044,0.016,-0.01,0.002,5.864973433382758,4.445685321935471,7.403549413201955,5.137898550009564,7.410891768196594
1.0,1.0,1.0,0.067,-0.127,-0.042,0.09,-0.071,-0.017,0.094,-0.011,0.019,-0.036,0.049,-0.007,-0.009,-0.003,0.028,3.7590240210554926,2.5407312967728535,7.784686012880561,1.18525896125317,6.286832389146414
1.0,1.0,1.0,-0.522,-0.577,0.347,-0.001,0.29,-0.009,0.115,-0.092,-0.071,-0.07,-0.014,-0.034,-0.064,-0.049,0.009,1.3608955697609486,0.9890790285291122,7.976695672393204,6.219553623709814,2.4606476560829735
1.0,1.0,1.0,-0.237,-0.308,0.101,0.006,0.084,0.014,0.006,0.017,0.019,0.044,0.005,-0.019,0.019,-0.011,0.048,3.218612524173642,3.418171196970746,6.860995622666218,6.128981813639789,3.7587838605120045
1.0,1.0,1.0,-0.153,-0.12,0.029,-0.001,-0.003,0.016,-0.066,-0.018,0.048,-0.002,0.033,-0.003,-0.02,-0.045,0.027,4.690525303646249,2.3276554848817557,9.037430466554525,4.114373250446018,5.036084945511486
1.0,1.0,1.0,-0.179,-0.07,0.037,-0.072,-0.037,0.041,0.018,0.041,0.001,0.007,0.004,0.023,0.022,0.0,0.002,5.674790365527027,3.38731783083151,6.718944866170863,7.240110949189862,6.15447352623349
1.0,1.0,1.0,-0.264,-0.131,0.161,-0.189,-0.012,0.011,0.118,-0.052,0.008,-0.006,0.026,-0.03,0.014,-0.019,0.011,3.245987598871337,1.472795140324629,8.942037682913512,5.183350095261479,7.169822148005417
1.0,1.0,1.0,-0.06,-0.036,0.05,-0.114,-0.019,-0.031,-0.012,-0.021,-0.003,-0.032,-0.058,0.01,-0.015,-0.044,0.015,5.178623208792626,2.5141530121383293,3.619709171373282,7.28258659959497,8.83036275335442
1.0,1.0,1.0,-0.04,-0.209,0.021,0.02,-0.001,-0.011,0.03,-0.012,-0.006,-0.015,-0.014,0.027,0.027,-0.016,-0.045,3.2171371485264846,4.462298977177488,5.4554771558588735,3.9369738890133887,4.009057982685431
1.0,1.0,1.0,-0.139,-0.182,0.065,0.044,-0.018,-0.006,-0.171,-0.024,-0.029,-0.038,-0.024,-0.016,0.058,-0.02,0.014,3.335411094794765,1.4631137094511426,5.333342741677943,3.49115001097464,5.409348913652642
1.0,1.0,1.0,-0.057,-0.415,0.036,0.007,-0.009,-0.062,-0.01,0.076,-0.056,-0.107,0.006,-0.015,0.061,0.011,0.044,1.7781992087586531,1.5622332320403165,8.701051396951462,2.9591866101054234,4.919545430899368
1.0,1.0,1.0,-0.063,0.107,-0.008,0.013,0.015,0.04,-0.002,-0.046,-0.024,0.016,0.041,-0.003,0.005,-0.013,0.026,3.5612974836351143,7.155101218424322,1.4464098933374956,5.83639754279524,4.971639205212273
1.0,1.0,1.0,-0.154,-0.301,0.123,0.051,-0.037,-0.032,-0.032,0.086,-0.012,0.018,-0.067,-0.003,0.017,-0.014,0.009,2.409842429034072,3.2892352602228647,7.2970736250941055,4.24987456400773,5.218704918938484
1.0,1.0,1.0,-0.307,-0.149,0.068,0.065,0.002,0.039,-0.008,-0.006,-0.002,-0.041,0.053,-0.022,-0.016,-0.02,-0.03,4.264403623123704,3.2131430842042303,10.593714159350139,7.418598559680848,3.890486901778309
1.0,1.0,1.0,0.003,-0.404,0.031,0.01,-0.346,-0.036,0.023,0.34,-0.003,0.018,-0.061,0.023,-0.01,-0.03,0.004,0.5101741836648732,4.395136327059136,5.608752944108053,1.782913725993561,6.811591697756199
1.0,1.0,1.0,-0.026,0.213,-0.007,-0.091,-0.131,0.002,-0.024,-0.071,-0.017,-0.026,-0.033,0.017,-0.001,-0.013,-0.028,2.3870773947571644,3.5552986923421726,2.5664280117250056,4.502528785443816,1.410160221978757
1.0,1.0,1.0,-0.181,-0.116,0.017,0.042,-0.028,0.024,-0.168,-0.001,-0.005,0.075,0.05,0.015,-0.016,0.008,-0.024,4.603045441610829,1.5568481151250204,4.289178404228194,3.8186392063261234,6.447641019657478
1.0,1.0,1.0,-0.189,-0.256,0.107,0.035,-0.024,-0.069,-0.204,-0.011,0.039,0.058,0.007,-0.049,-0.023,0.013,-0.016,2.55966401323447,1.5015331808411554,5.0638267655041265,3.6890680702627336,6.193817831807364
1.0,1.0,1.0,-0.011,0.002,0.073,-0.022,-0.064,-0.014,-0.012,-0.007,-0.015,-0.007,-0.022,0.027,-0.025,0.0,-0.005,4.351355287106534,4.608192544476781,4.480948896376788,4.501516826513721,10.232995374174187
1.0,1.0,1.0,-0.278,-0.279,0.281,-0.135,-0.067,0.084,0.162,-0.059,0.011,-0.012,0.076,-0.058,-0.012,0.048,0.0,1.5610251087881997,1.849872212600979,4.642985879276113,5.921411079663179,6.8332355073215805
1.0,1.0,1.0,-0.086,-0.32,0.072,0.007,-0.027,-0.008,0.004,0.076,-0.002,-0.001,-0.047,-0.02,0.011,0.03,-0.003,2.249117618012707,6.26841173486144,7.757075345727124,5.756867087645101,5.2084546844594835
1.0,1.0,1.0,-0.048,-0.005,0.073,-0.071,0.066,0.009,-0.004,-0.031,-0.001,-0.01,-0.035,-0.023,0.033,0.014,0.051,3.09226517470562,3.73895996738951,2.518939731770122,6.567154652722383,8.857997650295172
1.0,1.0,1.0,-0.098,-0.197,-0.003,0.007,-0.013,-0.018,-0.019,0.027,0.012,-0.019,-0.003,-0.024,-0.029,-0.026,-0.027,3.653270372316172,4.806579329942966,6.700761423906419,5.159771571396374,3.890729200987697
1.0,1.0,1.0,-0.48,-0.046,0.012,-0.457,-0.023,0.02,0.752,0.003,0.003,-0.298,0.004,-0.004,-0.216,0.02,-0.02,6.319513128548305,-0.3488956385120736,5.717258698106295,5.900465683605296,1.4821938369081145
1.0,1.0,1.0,-0.082,-0.199,0.145,-0.055,-0.307,0.02,0.021,0.15,-0.013,-0.002,0.034,0.036,-0.032,-0.003,-0.009,1.3951450960606528,4.049622683993702,5.291029678465428,4.76214962496239,7.9211465146018405
1.0,1.0,1.0,-0.195,-0.062,0.033,0.123,0.113,0.078,-0.324,-0.069,0.015,0.071,0.009,0.034,-0.031,-0.008,-0.027,2.2187936948221854,1.2252786974525436,2.649924384431579,3.496616444951126,6.7304198113575975
1.0,1.0,1.0,-0.11,-0.106,0.114,-0.18,-0.052,0.006,0.045,0.042,0.005,-0.024,0.045,0.001,0.021,0.011,0.014,3.69319442144548,2.1162318332561956,4.516876693110751,4.469896399867604,8.431875583502519
1.0,1.0,1.0,-0.178,-0.187,0.045,-0.024,-0.008,0.006,0.039,-0.035,0.014,-0.015,0.035,0.042,-0.026,-0.001,-0.001,3.545978707918523,4.680835263415761,8.75866227170499,7.932548525203851,5.253900744204924
1.0,1.0,1.0,-0.109,-0.677,0.092,-0.147,0.227,-0.248,0.004,0.147,-0.039,-0.086,-0.364,0.09,0.093,0.398,0.035,0.5681530964891399,1.4049432701414284,8.087108493237832,3.638119267588959,3.7995197781783467
1.0,1.0,1.0,-0.171,-0.171,0.038,-0.014,-0.046,-0.048,-0.019,-0.472,0.043,-0.01,-0.572,-0.03,-0.004,0.67,0.012,-0.3009954509700905,4.208537476586993,3.2598977699033034,5.638698113083643,4.9771627347601495
1.0,1.0,1.0,-0.024,-0.116,0.038,-0.021,-0.013,0.022,0.006,-0.015,-0.029,0.008,-0.02,-0.03,-0.008,-0.026,-0.012,3.7259856338326367,7.412193197423543,3.7599254518381717,3.4268950973048664,6.874045028359088
1.0,1.0,1.0,-0.222,-0.087,0.001,-0.077,-0.443,0.192,-0.025,-0.056,0.065,0.015,-0.481,-0.032,0.028,0.503,0.037,-0.6540536252963274,1.8286371982135328,3.6793783894858647,4.788719530648256,3.4415687341024457
1.0,1.0,1.0,-0.097,0.035,-0.012,0.014,-0.13,-0.014,-0.016,-0.012,0.0,0.005,-0.01,-0.009,0.008,0.004,-0.008,2.6642404054854056,3.9694669132608325,3.521473101049554,4.22797187883524,2.9780643122809916
1.0,1.0,1.0,-0.084,-0.286,0.05,0.016,0.01,-0.014,0.022,-0.029,-0.051,-0.033,0.059,-0.014,-0.003,-0.015,0.01,2.4533503794318867,5.5881073104425365,6.131691054375928,8.026007791221595,3.7880127779806356
1.0,1.0,1.0,-0.004,-0.229,-0.033,0.019,0.017,0.008,-0.053,-0.063,0.028,0.025,0.05,0.027,-0.002,-0.017,0.011,2.1313627275393485,5.99466682796986,4.950281611153986,2.3927272129820234,5.005149935054852
1.0,1.0,1.0,-0.184,-0.112,0.04,0.056,-0.015,0.009,-0.025,-0.013,0.018,0.042,0.017,0.037,-0.019,0.058,-0.025,2.7364259215411324,5.090364966715432,4.112462725047697,7.996068344984561,4.036233138455382
1.0,1.0,1.0,-0.099,-0.572,0.111,0.003,-0.164,-0.017,0.009,0.514,0.005,0.014,-0.223,-0.007,-0.005,-0.019,0.006,-0.4143427279439771,4.318911206036898,6.042408136188536,4.627446661873836,5.784576313928284
1.0,1.0,1.0,-0.034,-0.068,0.03,0.013,-0.032,-0.013,-0.029,0.014,-0.043,-0.006,0.008,0.014,0.006,0.007,0.027,3.676686371991263,5.1411286116934685,4.659088882925807,2.770687697388563,7.316081910286135
1.0,1.0,1.0,-0.16,-0.076,0.058,0.026,0.034,0.0,-0.114,-0.028,-0.008,0.033,-0.032,-0.029,-0.007,-0.022,0.039,4.444389874691751,2.0455575869012486,3.6156745636454364,3.8055452335058177,6.2524162558297185
1.0,1.0,1.0,-0.649,-0.117,0.162,-0.061,0.029,-0.236,0.446,-0.119,-0.085,-0.289,-0.092,0.063,0.006,0.073,0.045,1.7024224143174305,-0.20524414979239847,3.3085276607945664,6.360635840327574,5.250054180701249
1.0,1.0,1.0,0.011,-0.183,0.018,0.006,0.064,0.028,-0.027,-0.345,0.012,0.012,0.068,0.004,0.036,-0.022,0.02,1.2130494357092245,2.989520834317179,3.4759652475917937,2.6525837451964644,6.319479779805842
1.0,1.0,1.0,-0.142,-0.213,0.045,0.01,-0.003,0.021,-0.016,-0.032,-0.004,0.01,0.01,0.024,0.024,-0.037,0.005,3.665528260465875,3.7175167399612805,6.478213785568854,4.849113601625327,4.9649024597403875
1.0,1.0,1.0,-0.144,-0.368,0.112,0.006,-0.007,-0.021,-0.12,-0.015,0.007,-0.007,0.057,0.008,-0.004,-0.009,0.011,1.5864942243163391,2.3216193566855137,5.477703635740545,3.700639922967414,5.684824552521738
1.0,1.0,1.0,-0.075,-0.086,0.021,0.022,0.028,0.018,-0.034,-0.013,-0.025,0.022,0.017,-0.031,-0.015,0.03,-0.001,5.083881383808919,3.8011798368526835,6.709372444444912,3.5526713880978193,5.485252162699728
1.0,1.0,1.0,-0.115,-0.165,0.118,0.018,-0.11,-0.008,-0.029,0.032,-0.011,0.022,-0.026,0.022,0.006,-0.006,0.018,2.2152462986312647,2.354612828056374,4.952020197640366,3.7894969703134813,7.3290504499731775
1.0,1.0,1.0,-0.232,-0.04,0.026,0.016,-0.047,-0.029,-0.031,0.008,0.017,0.017,0.009,0.014,-0.008,0.003,-0.019,6.244464169816993,2.88672934465215,3.6627232758439083,5.570206662531036,4.318089567716502
1.0,1.0,1.0,-0.085,-0.045,0.148,0.227,-0.071,0.008,-0.354,0.031,0.025,-0.588,-0.01,0.038,0.088,-0.013,0.005,3.5805625157849916,0.1777029846243665,3.515990121862888,2.5814374853048987,9.050036469508468
1.0,1.0,1.0,-0.178,-0.302,0.162,-0.031,-0.103,0.028,0.005,0.156,-0.007,-0.027,-0.063,-0.014,-0.002,-0.003,-0.047,1.7738743481358368,4.939437734896325,6.261315249435575,7.486053595178943,6.145986957572898
1.0,1.0,1.0,0.031,-0.179,-0.01,-0.027,-0.058,0.005,-0.028,-0.02,0.016,-0.022,-0.011,-0.001,0.003,0.02,0.021,2.5606147265883505,3.6169156517873624,4.542260074013476,2.875710955519492,4.241890717681821
1.0,1.0,1.0,-0.163,-0.05,0.023,-0.024,-0.073,-0.015,0.005,0.01,-0.025,-0.027,0.007,-0.008,0.001,0.001,0.008,3.294190993685406,2.9630717894034255,3.9836348344757324,4.736927351636823,3.123142195781676
1.0,1.0,1.0,-0.135,-0.216,0.137,0.059,-0.094,-0.013,-0.167,0.071,-0.004,-0.009,0.015,0.03,-0.01,0.05,-0.022,2.377409498977404,1.7440284528978645,5.41830127675005,3.174580253491224,7.410022078020424
1.0,1.0,1.0,-0.04,-0.04,0.084,-0.051,0.001,-0.028,0.012,-0.026,0.0,-0.011,-0.026,-0.005,0.009,0.021,-0.016,2.8643865903625745,5.810286548291975,2.9213893628167624,5.413384711360909,9.256922036840308
1.0,1.0,1.0,-0.275,-0.643,0.24,0.02,0.162,0.032,-0.021,0.082,-0.043,0.055,-0.095,-0.002,-0.005,0.059,0.006,0.7647160101164765,2.71602003744111,7.160563827295083,6.04458530648713,3.9421278641761193
1.0,1.0,1.0,0.02,-0.138,0.0,0.018,-0.015,0.011,0.009,-0.048,-0.033,-0.248,0.038,-0.016,-0.021,0.005,-0.014,4.275017121536234,1.1935737041718375,4.544479495713675,2.3994921824452184,5.031984847478307
1.0,1.0,1.0,-0.296,-0.118,0.05,-0.071,-0.034,-0.009,-0.285,-0.011,0.056,0.141,0.042,0.005,0.135,0.006,0.045,3.7288980607544113,0.7147618586050828,4.33496488788184,4.183629254235635,4.733131325432722
1.0,1.0,1.0,-0.127,-0.08,0.001,-0.014,0.045,-0.043,-0.038,0.005,-0.029,-0.029,0.016,-0.003,0.002,0.01,0.004,5.277201461472596,3.664622894117731,4.917830931806684,4.684405743581861,3.8853114325209424
1.0,1.0,1.0,0.056,-0.285,-0.037,-0.054,-0.159,0.199,0.032,-0.441,-0.039,-0.027,0.032,0.007,-0.016,0.849,-0.007,-0.8247109873573826,1.954313470420229,4.1221748218017495,2.4417585486891884,4.3500310303809915
1.0,1.0,1.0,0.068,-0.108,0.012,-0.048,-0.028,-0.014,0.007,-0.01,-0.017,0.016,-0.015,0.015,0.004,0.044,0.03,4.455345332762628,4.586400873011136,4.572976138317548,2.3448464408278835,4.61719996589529
1.0,1.0,1.0,0.323,-0.126,-0.047,-0.065,-0.012,-0.039,-0.075,-0.021,0.008,-0.073,0.001,-0.008,0.007,0.011,0.01,5.655695364705611,2.0699583170010643,7.168256219329484,2.2623182299662186,0.9587733867644204
